url,timestamp,status,cmp_vendor,initial_banner_found,accept_all_present,reject_all_present,settings_button_present,settings_button_text,preference_center_accessed,total_purposes_count,pre_ticked_non_essential_count,strictly_necessary_count,purposes_json,compliance_score,error_log,legal_text_summary,vendor_count,data_retention_mentioned,user_rights_mentioned,legitimate_interest_present,purpose_categories,dark_pattern_score,legal_readability_score,has_granular_control,gdpr_article_13_compliance
https://www.breakingnews.ie/,2025-06-16T02:45:59.000000,Success,OneTrust,TRUE,TRUE,TRUE,FALSE,,FALSE,4,0,1,"[{""title"": ""Strictly Necessary Cookies"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""Performance Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Analytics Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Functional Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]",1,"[""No settings button found""]","We use cookies and similar technologies to improve your experience and measure your interactions with our websites, products and services.",102,TRUE,TRUE,FALSE,"[""dpv:ServiceProvision"", ""dpv:Analytics"", ""dpv:Marketing"", ""dpv:ServicePersonalization""]",0,0.891,TRUE,TRUE
https://www.joe.ie/,2025-06-16T02:46:13.000000,Partial,OneTrust,TRUE,TRUE,TRUE,TRUE,Customize,TRUE,3,0,1,"[{""title"": ""Strictly Necessary Cookies"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""Performance Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Analytics Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]",0.8,[],"We use cookies and similar technologies to improve your experience and measure your interactions with our websites, products and services.",65,FALSE,TRUE,TRUE,"[""dpv:ServiceProvision"", ""dpv:Analytics"", ""dpv:Marketing""]",0,0.649,TRUE,FALSE
https://www.her.ie/,2025-06-16T02:46:23.000000,Partial,OneTrust,TRUE,TRUE,FALSE,TRUE,Manage Preferences,TRUE,2,1,1,"[{""title"": ""Strictly Necessary Cookies"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""Performance Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]",0.5,"[""No reject all button found""]","We use cookies and similar technologies to improve your experience and measure your interactions with our websites, products and services.",49,FALSE,TRUE,TRUE,"[""dpv:ServiceProvision"", ""dpv:Analytics""]",7,0.716,TRUE,FALSE
https://www.thejournal.ie/,2025-06-16T02:46:34.000000,Partial,OneTrust,TRUE,TRUE,TRUE,TRUE,Privacy Settings,TRUE,5,0,1,"[{""title"": ""Strictly Necessary Cookies"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""Performance Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Analytics Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Functional Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Marketing Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]",0.8,[],"We use cookies and similar technologies to improve your experience and measure your interactions with our websites, products and services.",46,FALSE,FALSE,TRUE,"[""dpv:ServiceProvision"", ""dpv:Analytics"", ""dpv:Marketing"", ""dpv:ServicePersonalization"", ""dpv:SocialMediaIntegration""]",0,0.661,TRUE,FALSE
https://www.rsvplive.ie/,2025-06-16T02:46:40.000000,Partial,OneTrust,TRUE,TRUE,TRUE,TRUE,Show details,TRUE,2,0,1,"[{""title"": ""Strictly Necessary Cookies"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""Performance Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]",0.8,[],"We use cookies and similar technologies to improve your experience and measure your interactions with our websites, products and services.",110,TRUE,FALSE,TRUE,"[""dpv:ServiceProvision"", ""dpv:Analytics""]",0,0.506,TRUE,FALSE
https://www.eir.ie/,2025-06-16T02:46:46.000000,Partial,OneTrust,TRUE,TRUE,TRUE,FALSE,,FALSE,2,1,1,"[{""title"": ""Strictly Necessary Cookies"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""Performance Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]",0.6,"[""No settings button found""]","We use cookies and similar technologies to improve your experience and measure your interactions with our websites, products and services.",26,FALSE,FALSE,TRUE,"[""dpv:ServiceProvision"", ""dpv:Analytics""]",3,0.779,FALSE,FALSE
https://www.aerlingus.com/,2025-06-16T02:47:03.000000,Partial,OneTrust,TRUE,TRUE,FALSE,TRUE,Customize,TRUE,4,3,1,"[{""title"": ""Strictly Necessary Cookies"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""Performance Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": true}, {""title"": ""Analytics Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Functional Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": true}]",0.5,"[""No reject all button found""]","We use cookies and similar technologies to improve your experience and measure your interactions with our websites, products and services.",13,FALSE,TRUE,TRUE,"[""dpv:ServiceProvision"", ""dpv:Analytics"", ""dpv:Marketing"", ""dpv:ServicePersonalization""]",7,0.738,TRUE,FALSE
https://www.ryanair.com/ie/en,2025-06-16T02:47:08.000000,Failed,None,TRUE,TRUE,FALSE,TRUE,Privacy Settings,TRUE,2,0,1,"[{""title"": ""Strictly Necessary Cookies"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""Performance Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]",0,"[""No reject all button found"", ""Banner implementation issues"", ""Non-compliant consent mechanism""]",Cookies may be used on this website.,23,FALSE,FALSE,TRUE,"[""dpv:ServiceProvision"", ""dpv:Analytics""]",7,0.394,FALSE,FALSE
https://www.buseireann.ie/,2025-06-16T02:47:19.000000,Partial,OneTrust,TRUE,TRUE,FALSE,FALSE,,FALSE,2,0,1,"[{""title"": ""Strictly Necessary Cookies"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""Performance Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]",0.5,"[""No reject all button found"", ""No settings button found""]","We use cookies and similar technologies to improve your experience and measure your interactions with our websites, products and services.",46,FALSE,TRUE,TRUE,"[""dpv:ServiceProvision"", ""dpv:Analytics""]",4,0.606,FALSE,FALSE
https://www.irishrail.ie/,2025-06-16T02:47:30.000000,Failed,Unknown/Custom,TRUE,TRUE,FALSE,TRUE,Show details,TRUE,0,0,0,[],0,"[""No reject all button found"", ""Banner implementation issues"", ""Non-compliant consent mechanism""]","This site uses cookies to improve your browsing experience. By continuing to use this website, you consent to our use of cookies.",45,FALSE,FALSE,TRUE,[],7,0.499,FALSE,FALSE
https://www.dublinbus.ie/,2025-06-16T02:47:37.000000,Failed,None,TRUE,TRUE,FALSE,TRUE,Manage cookies,TRUE,2,0,1,"[{""title"": ""Strictly Necessary Cookies"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""Performance Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]",0,"[""No reject all button found"", ""Banner implementation issues"", ""Non-compliant consent mechanism""]",Cookies may be used on this website.,26,FALSE,FALSE,FALSE,"[""dpv:ServiceProvision"", ""dpv:Analytics""]",7,0.554,FALSE,FALSE
https://www.luas.ie/,2025-06-16T02:47:46.000000,Partial,OneTrust,TRUE,TRUE,FALSE,TRUE,Show details,TRUE,5,0,1,"[{""title"": ""Strictly Necessary Cookies"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""Performance Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Analytics Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Functional Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Marketing Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]",0.7,"[""No reject all button found""]","We use cookies and similar technologies to improve your experience and measure your interactions with our websites, products and services.",37,FALSE,TRUE,FALSE,"[""dpv:ServiceProvision"", ""dpv:Analytics"", ""dpv:Marketing"", ""dpv:ServicePersonalization"", ""dpv:SocialMediaIntegration""]",4,0.776,TRUE,FALSE
https://www.revenue.ie/,2025-06-16T02:47:57.000000,Partial,OneTrust,TRUE,TRUE,FALSE,TRUE,Show details,FALSE,2,0,1,"[{""title"": ""Strictly Necessary Cookies"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""Performance Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]",0.5,"[""No reject all button found"", ""Preference center not accessible""]","We use cookies and similar technologies to improve your experience and measure your interactions with our websites, products and services.",23,FALSE,FALSE,TRUE,"[""dpv:ServiceProvision"", ""dpv:Analytics""]",4,0.724,FALSE,FALSE
https://www.gov.ie/,2025-06-16T02:48:11.000000,Partial,OneTrust,TRUE,TRUE,FALSE,TRUE,Privacy Settings,TRUE,4,0,1,"[{""title"": ""Strictly Necessary Cookies"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""Performance Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Analytics Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Functional Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]",0.7,"[""No reject all button found""]","We use cookies and similar technologies to improve your experience and measure your interactions with our websites, products and services.",36,FALSE,FALSE,FALSE,"[""dpv:ServiceProvision"", ""dpv:Analytics"", ""dpv:Marketing"", ""dpv:ServicePersonalization""]",4,0.607,TRUE,FALSE
https://www.citizensinformation.ie/,2025-06-16T02:48:16.000000,Partial,OneTrust,TRUE,TRUE,FALSE,TRUE,Show details,FALSE,3,3,1,"[{""title"": ""Strictly Necessary Cookies"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""Performance Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": true}, {""title"": ""Analytics Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": true}]",0.3,"[""No reject all button found"", ""Preference center not accessible""]","We use cookies and similar technologies to improve your experience and measure your interactions with our websites, products and services.",14,FALSE,TRUE,TRUE,"[""dpv:ServiceProvision"", ""dpv:Analytics"", ""dpv:Marketing""]",7,0.66,FALSE,FALSE
https://www.hse.ie/,2025-06-16T02:48:33.000000,Partial,Unknown/Custom,TRUE,FALSE,TRUE,FALSE,,FALSE,4,3,1,"[{""title"": ""Strictly Necessary Cookies"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""Performance Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": true}, {""title"": ""Analytics Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Functional Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": true}]",0.6,"[""No settings button found""]","This site uses cookies to improve your browsing experience. By continuing to use this website, you consent to our use of cookies.",48,FALSE,TRUE,FALSE,"[""dpv:ServiceProvision"", ""dpv:Analytics"", ""dpv:Marketing"", ""dpv:ServicePersonalization""]",3,0.576,FALSE,FALSE
https://www.bonkers.ie/,2025-06-16T02:48:35.000000,Partial,TrustArc,TRUE,TRUE,FALSE,TRUE,Manage cookies,TRUE,5,3,1,"[{""title"": ""Strictly Necessary Cookies"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""Performance Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Analytics Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": true}, {""title"": ""Functional Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": true}, {""title"": ""Marketing Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": true}]",0.5,"[""No reject all button found""]","We are committed to protecting your privacy. We use cookies to provide you with a better experience, keep you secure while using our services, and to improve our website.",29,FALSE,FALSE,TRUE,"[""dpv:ServiceProvision"", ""dpv:Analytics"", ""dpv:Marketing"", ""dpv:ServicePersonalization"", ""dpv:SocialMediaIntegration""]",7,0.779,TRUE,FALSE
https://www.bordgaisenergy.ie/,2025-06-16T02:48:53.000000,Success,OneTrust,TRUE,TRUE,TRUE,TRUE,Manage cookies,FALSE,8,0,1,"[{""title"": ""Strictly Necessary Cookies"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""Performance Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Analytics Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Functional Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Marketing Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Targeting Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Social Media Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Personalization Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]",1,"[""Preference center not accessible""]","We use cookies and similar technologies to improve your experience and measure your interactions with our websites, products and services.",46,TRUE,TRUE,TRUE,"[""dpv:ServiceProvision"", ""dpv:Analytics"", ""dpv:Marketing"", ""dpv:ServicePersonalization"", ""dpv:SocialMediaIntegration"", ""dpv:Security"", ""dpv:Unknown""]",0,0.719,TRUE,TRUE
https://www.electricireland.ie/,2025-06-16T02:48:55.000000,Partial,TrustArc,TRUE,TRUE,FALSE,TRUE,Privacy Settings,TRUE,6,0,1,"[{""title"": ""Strictly Necessary Cookies"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""Performance Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Analytics Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Functional Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Marketing Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Targeting Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]",0.7,"[""No reject all button found""]","We are committed to protecting your privacy. We use cookies to provide you with a better experience, keep you secure while using our services, and to improve our website.",20,FALSE,TRUE,TRUE,"[""dpv:ServiceProvision"", ""dpv:Analytics"", ""dpv:Marketing"", ""dpv:ServicePersonalization"", ""dpv:SocialMediaIntegration"", ""dpv:Security""]",4,0.748,TRUE,FALSE
https://www.bankofireland.com/,2025-06-16T02:49:06.000000,Partial,Cookiebot,TRUE,TRUE,FALSE,TRUE,Cookie Settings,TRUE,5,0,1,"[{""title"": ""Strictly Necessary Cookies"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""Performance Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Analytics Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Functional Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Marketing Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]",0.7,"[""No reject all button found""]","This website uses cookies to enhance your shopping experience, personalize content and ads, provide social media features and analyze our traffic.",7,FALSE,FALSE,TRUE,"[""dpv:ServiceProvision"", ""dpv:Analytics"", ""dpv:Marketing"", ""dpv:ServicePersonalization"", ""dpv:SocialMediaIntegration""]",4,0.787,TRUE,FALSE
https://www.aib.ie/,2025-06-16T02:49:21.000000,Partial,Cookiebot,TRUE,TRUE,FALSE,FALSE,,FALSE,2,0,1,"[{""title"": ""Strictly Necessary Cookies"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""Performance Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]",0.5,"[""No reject all button found"", ""No settings button found""]","This website uses cookies to enhance your shopping experience, personalize content and ads, provide social media features and analyze our traffic.",12,TRUE,FALSE,TRUE,"[""dpv:ServiceProvision"", ""dpv:Analytics""]",4,0.52,FALSE,FALSE
https://www.permanenttsb.ie/,2025-06-16T02:49:28.000000,Partial,OneTrust,TRUE,TRUE,FALSE,FALSE,,FALSE,6,0,1,"[{""title"": ""Strictly Necessary Cookies"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""Performance Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Analytics Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Functional Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Marketing Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Targeting Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]",0.5,"[""No reject all button found"", ""No settings button found""]","We use cookies and similar technologies to improve your experience and measure your interactions with our websites, products and services.",19,FALSE,FALSE,TRUE,"[""dpv:ServiceProvision"", ""dpv:Analytics"", ""dpv:Marketing"", ""dpv:ServicePersonalization"", ""dpv:SocialMediaIntegration"", ""dpv:Security""]",4,0.832,FALSE,FALSE
