url,timestamp,status,accept_all_present,reject_all_present,settings_button_present,settings_button_text,preference_center_accessed,total_purposes_count,pre_ticked_non_essential_count,strictly_necessary_count,purposes_json,vendor_count,legal_text_summary,error_log
https://www.eir.ie/,2025-06-16T03:58:21.219583,Partial (Interaction Failed),True,True,False,,False,0,0,0,[],0,,['No button with positive settings keywords found.']
https://www.aerlingus.com/,2025-06-16T03:58:30.632762,Partial (Interaction Failed),True,False,False,,False,0,0,0,[],0,,['No button with positive settings keywords found.']
https://www.ryanair.com/ie/en,2025-06-16T03:58:36.402820,Partial (Interaction Failed),False,False,False,,False,0,0,0,[],0,"We value your privacy By clicking “Yes, I agree”, you agree to Ryanair using cookies to improve your browsing experience, to personalise content, to provide social media features and to analyse our traffic. We may also share information with our advertising, analytics and social media partners for their own purposes. You can manage your cookie settings by clicking the “View Cookie Settings” button. For more information on how we process your personal data, please review our Cookie Policy or Privacy Policy. By clicking “Yes, I agree”, you agree to Ryanair using cookies to improve your browsing experience, to personalise content, to provide social media features and to analyse our traffic. We may also share information with our advertising, analytics and social media partners for their own purposes. You can manage your cookie settings by clicking the “View Cookie Settings” button. For more information on how we process your personal data, please review our Cookie Policy or Privacy Policy.",['No button with positive settings keywords found.']
https://www.buseireann.ie/,2025-06-16T03:58:41.958873,Partial (Interaction Failed),True,True,False,,False,0,0,0,[],0,,['No button with positive settings keywords found.']
https://www.irishrail.ie/,2025-06-16T03:58:47.029111,Partial (Interaction Failed),False,True,False,,False,0,0,0,[],0,,['No button with positive settings keywords found.']
https://www.dublinbus.ie/,2025-06-16T03:58:53.275605,Partial (Interaction Failed),False,False,False,,False,0,0,0,[],0,,['No button with positive settings keywords found.']
https://www.luas.ie/,2025-06-16T03:58:58.680149,Success,True,True,True,Manage preferences,True,7,0,0,"[{""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]",0,,[]
https://www.revenue.ie/,2025-06-16T03:59:08.522662,Failed,False,False,False,,False,0,0,0,[],0,,['Analysis failed: TimeoutException']
https://www.gov.ie/,2025-06-16T03:59:23.315248,Partial (Interaction Failed),True,False,False,,False,0,0,0,[],0,This website uses cookies to collect information about how you use this site. This information is used to make the website work as well as possible. More details available in our cookie and privacy policies.,['No button with positive settings keywords found.']
https://www.citizensinformation.ie/,2025-06-16T03:59:28.554232,Partial (Interaction Failed),False,False,False,,False,0,0,0,[],0,,['No button with positive settings keywords found.']
https://www.hse.ie/,2025-06-16T03:59:33.531352,Partial (Interaction Failed),True,False,False,,False,0,0,0,[],0,,['No button with positive settings keywords found.']
https://www.bonkers.ie/,2025-06-16T03:59:38.608829,Failed,False,False,False,,False,0,0,0,[],0,,['Analysis failed: TimeoutException']
https://www.bordgaisenergy.ie/,2025-06-16T03:59:54.171160,Success,True,False,True,Manage My Preferences,True,4,1,0,"[{""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""First Party Analytical Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": true}, {""title"": ""Functional Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Targeting Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]",0,,[]
https://www.electricireland.ie/,2025-06-16T04:00:03.217341,Partial (Interaction Failed),True,False,False,,False,0,0,0,[],0,,['No button with positive settings keywords found.']
https://www.bankofireland.com/,2025-06-16T04:00:08.409609,Partial (Interaction Failed),False,False,False,,False,0,0,0,[],0,,['No buttons found in banner.']
https://www.aib.ie/,2025-06-16T04:00:14.163695,Success,True,False,True,Adjust my preferences,True,11,0,0,"[{""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]",5,,[]
https://www.permanenttsb.ie/,2025-06-16T04:00:24.603963,Failed,False,False,False,,False,0,0,0,[],0,,['Analysis failed: TimeoutException']
https://www.ulsterbank.ie/,2025-06-16T04:00:43.138168,Failed,False,False,False,,False,0,0,0,[],0,,['Analysis failed: TimeoutException']
https://www.creditunion.ie/,2025-06-16T04:00:58.539394,Failed,False,False,False,,False,0,0,0,[],0,,['Analysis failed: TimeoutException']
https://www.dcu.ie/,2025-06-16T04:01:13.443237,Partial (Interaction Failed),False,False,False,,False,0,0,0,[],0,,['No button with positive settings keywords found.']
https://www.tcd.ie/,2025-06-16T04:01:19.722548,Failed,False,False,False,,False,0,0,0,[],0,,['Analysis failed: TimeoutException']
https://www.ucc.ie/,2025-06-16T04:01:36.161971,Failed,False,False,False,,False,0,0,0,[],0,,['Analysis failed: TimeoutException']
https://www.nuigalway.ie/,2025-06-16T04:01:51.699154,Partial (Interaction Failed),False,False,False,,False,0,0,0,[],0,"Manage Cookies
Allow University of Galway to use Cookies for:
Functionality:    Your preferences:    Analytics:    Ads: 
ALLOW ALL ALLOW NONE ALLOW SELECTED
Some features need cookies to work properly. Cookies also let us (a) remember your preferences, (b) collect anonymous usage statistics, and (c) see how well our online ads are working.
No personal data is stored on these cookies but, under EU law, we still need to ask you this every 6 months. To learn more about our use of cookies, view our Privacy Policy. Some features need cookies to work properly. Cookies also let us (a) remember your preferences, (b) collect anonymous usage statistics, and (c) see how well our online ads are working. No personal data is stored on these cookies but, under EU law, we still need to ask you this every 6 months. To learn more about our use of cookies, view our Privacy Policy.",['No button with positive settings keywords found.']
https://www.ul.ie/,2025-06-16T04:02:00.202736,Partial (Interaction Failed),False,False,False,,False,0,0,0,[],0,,['No button with positive settings keywords found.']
https://www.maynoothuniversity.ie/,2025-06-16T04:02:06.082228,Partial (Interaction Failed),False,True,False,,False,0,0,0,[],0,We use cookies on this website for various reasons to enhance the user expereience and analyse content and behaviour on our site. We use this data to help us get you to the information you want quickly improve our user journeys.,['No button with positive settings keywords found.']
https://www.tudublin.ie/,2025-06-16T04:02:13.505102,Partial (Interaction Failed),False,False,False,,False,0,0,0,[],0,,['No button with positive settings keywords found.']
https://www.supervalu.ie/,2025-06-16T04:02:18.864430,Partial (Interaction Failed),True,True,False,,False,0,0,0,[],0,,['No button with positive settings keywords found.']
https://www.tesco.ie/,2025-06-16T04:02:23.902095,Failed,False,False,False,,False,0,0,0,[],0,,['Analysis failed: TimeoutException']
https://www.lidl.ie/,2025-06-16T04:02:40.176219,Success,True,True,True,CUSTOMISE,True,4,0,0,"[{""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Preferences"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Statistics"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Marketing"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]",0,,[]
https://www.aldi.ie/,2025-06-16T04:02:51.617747,Partial (Interaction Failed),True,True,False,,False,0,0,0,[],0,,['No button with positive settings keywords found.']
https://www.dunnesstores.com/,2025-06-16T04:02:58.162286,Partial (Interaction Failed),False,False,False,,False,0,0,0,[],0,,['No button with positive settings keywords found.']
https://www.brownthomas.com/,2025-06-16T04:03:04.311950,Partial (Interaction Failed),False,True,False,,False,0,0,0,[],0,,['No button with positive settings keywords found.']
https://www.arnotts.ie/,2025-06-16T04:03:11.501198,Partial (Interaction Failed),False,True,False,,False,0,0,0,[],0,,['No button with positive settings keywords found.']
https://www.elverys.ie/,2025-06-16T04:03:19.299430,Partial (Interaction Failed),True,True,False,,False,0,0,0,[],0,,['No button with positive settings keywords found.']
https://www.lifestylesports.com/ie/,2025-06-16T04:03:29.350219,Partial (Interaction Failed),False,False,False,,False,0,0,0,[],0,,['No button with positive settings keywords found.']
https://www.musgrave.ie/,2025-06-16T04:03:38.270541,Partial (Interaction Failed),False,True,False,,False,0,0,0,[],0,,['No button with positive settings keywords found.']
https://www.carphonewarehouse.ie/,2025-06-16T04:03:47.860377,Failed,False,False,False,,False,0,0,0,[],0,,['Critical error: WebDriverException']
https://www.currys.ie/,2025-06-16T04:04:31.720650,Partial (Interaction Failed),False,False,False,,False,0,0,0,[],0,,['No buttons found in banner.']
https://www.harveynorman.ie/,2025-06-16T04:04:50.880793,Partial (Interaction Failed),False,False,False,,False,0,0,0,[],0,,['No button with positive settings keywords found.']
https://www.donegalcoco.ie/,2025-06-16T04:04:58.029542,Partial (Interaction Failed),False,False,False,,False,0,0,0,[],0,,['No button with positive settings keywords found.']
https://www.corkcity.ie/,2025-06-16T04:05:03.671064,Partial (Interaction Failed),False,False,False,,False,0,0,0,[],0,,['No button with positive settings keywords found.']
https://www.welfare.ie/,2025-06-16T04:05:11.126589,Partial (Interaction Failed),True,False,False,,False,0,0,0,[],0,This website uses cookies to collect information about how you use this site. This information is used to make the website work as well as possible. More details available in our cookie and privacy policies.,['No button with positive settings keywords found.']
https://www.spunout.ie/,2025-06-16T04:05:16.766698,Partial (Interaction Failed),False,False,False,,False,0,0,0,[],0,,['No button with positive settings keywords found.']
